drinkerID,drinkerName,barID,barName,state
2732,Travis Cataldi,438,The Meek Kitten Bar,New Hampshire
2732,Travis Cataldi,524,The Tender Tense Lioness Inn,New Hampshire
2733,Markus DeLorenzo,907,Rapid Adventurer Pub,Arkansas
2733,Markus DeLorenzo,297,The Fluttering Lion Tavern,Arkansas
2733,Markus DeLorenzo,489,Overjoyed Mole Bar,Arkansas
2734,Calan Moore,179,The Jagged Lioness ,South Carolina
2734,Calan Moore,96,Learned Pirate Inn,South Carolina
2734,Calan Moore,384,Quack Kitten Bar,South Carolina
2735,Bobby-Lee Rice,520,The Wooden Pear Tavern,Utah
2736,Shannon Ortiz,475,The Juicy Cod Inn,Arkansas
2736,Shannon Ortiz,939,The Testy Gate Inn,Arkansas
2737,Chevy Zeller,468,Psychedelic Pirate Pub,Louisiana
2738,Arryn Tiernan,768,Jagged Snowman Bar,Louisiana
2738,Arryn Tiernan,848,The Resolute Gate Bar,Louisiana
2739,Samuela Quizoz,927,The Secret Cod Pub,Northern Mariana Islands
2739,Samuela Quizoz,404,The Useless Banjo Inn,Northern Mariana Islands
2739,Samuela Quizoz,622,The Careful Pikachu Bar,Northern Mariana Islands
2740,Alister Ebner,322,The Ordinary Mole Bar,New Mexico
2740,Alister Ebner,667,The Loud Onion Bar,New Mexico
2740,Alister Ebner,164,Tremendous Elf Tavern,New Mexico
2741,Atli Stahl,803,The Oceanic Onion Bar,Washington
2741,Atli Stahl,657,The False Familiar Famous Onion ,Washington
2742,Danyil Paiser,555,Vulgar Toad Bar,New Hampshire
2742,Danyil Paiser,730,The  Flagrant Crossbow Tavern,New Hampshire
2743,Ieuan Hydinger,152,The Truculent Badger Bar,Ohio
2743,Ieuan Hydinger,813,Periodic Fish Pub,Ohio
2743,Ieuan Hydinger,710,Gray Greasy Great Lioness Bar,Ohio
2744,Bradly Sonderling,621,Fluttering Armadillo Bar,Nevada
2745,Maximus Ulrich,430,The Frightened Frightening Full Fumbling Functional Frog Tavern,Iowa
2745,Maximus Ulrich,211,The Befitting Cod ,Iowa
2746,Kenan Cataldi,310,Scandalous Tiger ,Arkansas
2746,Kenan Cataldi,564, Fresh Fish Tavern,Arkansas
2746,Kenan Cataldi,721,Motionless Planet Bar,Arkansas
2747,Roshan Fletcher,193,The Colorful Pup ,Tennessee
2747,Roshan Fletcher,316,The Heady Noodle Pub,Tennessee
2747,Roshan Fletcher,281,The Vast Bongo Bar,Tennessee
2748,Cayden Trussel,315,The Expensive Skull Pub,South Dakota
2749,Dawud Wakefield,905,Careless Fish Tavern,Vermont
2749,Dawud Wakefield,650,The Tested Cod ,Vermont
2749,Dawud Wakefield,697,The Gifted Cove Pub,Vermont
2750,Niven Kassing,353,Illegal Noodle Pub,Rhode Island
2750,Niven Kassing,64,The Damaged Frog ,Rhode Island
2750,Niven Kassing,567,The Zonked Crossbow Pub,Rhode Island
2751,Yves Yocum,309,Rural Apple Inn,Indiana
2751,Yves Yocum,651,Lean Banjo Bar,Indiana
2752,Sean-James Woo,936,Annoyed Armadillo Tavern,District of Columbia
2752,Sean-James Woo,692,The Damp Onion ,District of Columbia
2752,Sean-James Woo,750,Redundant Lyre Tavern,District of Columbia
2753,Josiah Schmitt,579,Small Noodle Tavern,Connecticut
2753,Josiah Schmitt,536,The Breakable Pikachu Inn,Connecticut
2754,Riyaj Davis,708,The Concerned Crossbow Bar,Massachusetts
2754,Riyaj Davis,625,The Ad Onion Tavern,Massachusetts
2755,Jimmy Casal,9,Knotty Cod Inn,Kentucky
2756,Zaineddine Ziegler,464,Ubiquitous Lioness Tavern,New York
2757,Bekim Reamer,495,The Uneven Pirate Bar,Puerto Rico
2758,Reno Anderson,534,The Slim Lion Bar,Virginia
2758,Reno Anderson,217,Alcoholic Trumpet ,Virginia
2759,Koddi Ripka,198,Numberless Snowman Tavern,Hawaii
2759,Koddi Ripka,408,Rotten Guitar Pub,Hawaii
2760,Ubaid Trussel,247,The Slim Lyre ,Guam
2760,Ubaid Trussel,247,The Slim Lyre ,Guam
2760,Ubaid Trussel,863,The Decisive Planet Bar,Guam
2761,Rennie Nugent,238,Worried Captain Tavern,Texas
2762,Pieter Tandy,796,The Truthful Cove Inn,Kentucky
2763,Crispin Jones,987,Youthful Dog Pub,Texas
2763,Crispin Jones,707,Wise Toad Tavern,Texas
2763,Crispin Jones,826,The Classy Cave Bar,Texas
2764,Peiyan Kassing,768,Jagged Snowman Bar,Louisiana
2765,Deacon McCormack,550, Bongo ,Michigan
2765,Deacon McCormack,841,The Striped Lyre Tavern,Michigan
2766,Lovell Wagle,452,The Cluttered Toad Bar,California
2767,Ravin Olson,568,The Lethal Rose Tavern,Colorado
2767,Ravin Olson,380,The Victorious Flower Tavern,Colorado
2767,Ravin Olson,329,Illegal Garden Pub,Colorado
2768,Sergio Reamer,591,The Tedious Flower Tavern,Pennsylvania
2768,Sergio Reamer,971,The Plastic Tiger Bar,Pennsylvania
2769,Jock Ortiz,18,The Guarded Tiger Tavern,Wisconsin
2769,Jock Ortiz,984,Few Fierce Elf Inn,Wisconsin
2770,Marcus Resnick,860,Blue-Eyed Snowman Inn,Montana
2770,Marcus Resnick,227,Meek Captain ,Montana
2771,Ralph Ashwoon,178,Unnatural Bongo Inn,Georgia
2771,Ralph Ashwoon,180,The Bouncy Pear Pub,Georgia
2772,Saim Weiss,297,The Fluttering Lion Tavern,Arkansas
2773,Xin Shaffer,396,The Glib Skull Pub,California
2774,Bony Hesch,758,Nutritious Gate ,Indiana
2774,Bony Hesch,176,Steady Apple Pub,Indiana
2775,Niki Sawyer,825,The Inexpensive Elf Tavern,American Samoa
2776,Makensie Trussel,447,The Lopsided Tiger Inn,North Carolina
2776,Makensie Trussel,214,Illegal Tiger Bar,North Carolina
2776,Makensie Trussel,60,Boorish Husband Tavern,North Carolina
2777,Clifford Weinstein,72,The Sweltering Gorilla Pub,Pennsylvania
2777,Clifford Weinstein,166,Neat Flower ,Pennsylvania
2778,Johnson Sweeney,942,The Nice Badger Tavern,Kentucky
2778,Johnson Sweeney,337,The Sassy Tiger ,Kentucky
2778,Johnson Sweeney,5,The Secretive Apple Tavern,Kentucky
2779,Cambell Trebil,560,Ritzy Apple Tavern,Federated States of Micronesia
2779,Cambell Trebil,248,General Gentle Noodle Pub,Federated States of Micronesia
2779,Cambell Trebil,470,The Longing Badger ,Federated States of Micronesia
2780,Aryian Ingram,494,The Callous Kitten Pub,Oklahoma
2780,Aryian Ingram,527,Guarded Crossbow Bar,Oklahoma
2781,Badr Valente,150,Abounding Moose ,Massachusetts
2781,Badr Valente,226,Ancient Lyre ,Massachusetts
2782,Pierce Lulloff,274,Calm Banjo Pub,Wyoming
2782,Pierce Lulloff,563,Stereotyped Toad Inn,Wyoming
2782,Pierce Lulloff,563,Stereotyped Toad Inn,Wyoming
2783,Mark Johnsen,592,Sharp Pizza ,Alabama
2783,Mark Johnsen,592,Sharp Pizza ,Alabama
2783,Mark Johnsen,513,The Even Excellent Excited Husband Tavern,Alabama
2784,Nikos Quinn,688,The  Trumpet Pub,Oklahoma
2784,Nikos Quinn,494,The Callous Kitten Pub,Oklahoma
2785,Ewing Sagar,492,Handsomely Rose Tavern,Georgia
2785,Ewing Sagar,883,Overwrought Gate Inn,Georgia
2785,Ewing Sagar,955,Spiteful Mole Inn,Georgia
2786,Zacharie Casal,807,Large Pikachu Pub,Alabama
2786,Zacharie Casal,482,The Grandiose Trumpet Tavern,Alabama
2786,Zacharie Casal,482,The Grandiose Trumpet Tavern,Alabama
2787,Hyden Uflan,437,Statuesque Noodle Bar,Kansas
2787,Hyden Uflan,607,Ad Crossbow Pub,Kansas
2787,Hyden Uflan,151,Zany Cave ,Kansas
2788,Rivan Hancock,300,Loose Trumpet ,Wisconsin
2789,Lochlann Quizoz,625,The Ad Onion Tavern,Massachusetts
2789,Lochlann Quizoz,467,The Black-And-White Crossbow ,Massachusetts
2790,Tyler-Jay Weinstein,411,The Addicted Pikachu Pub,Wisconsin
2790,Tyler-Jay Weinstein,588,Wealthy Mole ,Wisconsin
2791,Billy Pak,318,The Boorish Cove Bar,Colorado
2791,Billy Pak,318,The Boorish Cove Bar,Colorado
2791,Billy Pak,203,The Clean Noodle Bar,Colorado
2792,Griffyn Shaffer,173,The Bored Noodle ,Michigan
2792,Griffyn Shaffer,443,Uttermost Adventurer Inn,Michigan
2793,Jayhan Tiernan,445,Imminent Moose Bar,Alabama
2794,Armen Chambers,511,The Guttural H Habitual Planet ,Delaware
2794,Armen Chambers,995,The Tender Tense Husband Inn,Delaware
2794,Armen Chambers,189,The Husky Noodle Inn,Delaware
2795,Aliyaan Doran,761,The Violet Banjo Inn,Maine
2796,Rheyden Ferro,738,The Motionless Tiger Pub,Arizona
2797,Thiago Christensen,696,Various Lyre Bar,North Carolina
2798,Fynlay Maki,146,The Lively Badger Bar,Utah
2798,Fynlay Maki,146,The Lively Badger Bar,Utah
2799,Beau Mccord,20,Detailed Flower Inn,Vermont
2799,Beau Mccord,343,Salty Cod Bar,Vermont
2800,Malakhy Ferry,722,The Alluring Wife Tavern,Delaware
2801,Colin Hylan,52,The Spicy Captain ,West Virginia
2802,Murdo Moody,160,Highfalutin Moose Inn,Puerto Rico
2802,Murdo Moody,887,The Silent Dog ,Puerto Rico
2803,Eryk Baxster,20,Detailed Flower Inn,Vermont
2803,Eryk Baxster,86,The Intelligent Lyre Pub,Vermont
2803,Eryk Baxster,317,The Mysterious Captain ,Vermont
2804,Damien Woo,877,Waiting Badger Tavern,New York
2804,Damien Woo,93,Well-Made Badger Tavern,New York
2804,Damien Woo,915,The Addicted Gorilla Inn,New York
2805,Lyle Yates,173,The Bored Noodle ,Michigan
2805,Lyle Yates,841,The Striped Lyre Tavern,Michigan
2805,Lyle Yates,443,Uttermost Adventurer Inn,Michigan
2806,Diarmid Kalleg,150,Abounding Moose ,Massachusetts
2806,Diarmid Kalleg,467,The Black-And-White Crossbow ,Massachusetts
2806,Diarmid Kalleg,462,Spotted Cake Bar,Massachusetts
2807,Mohamed Schiebel,491,Aquatic Pikachu Pub,Oklahoma
2808,Diego Hoffman,975,The Perfect Planet Pub,American Samoa
2809,Al Schickowski,166,Neat Flower ,Pennsylvania
2809,Al Schickowski,924,The Guiltless Elf Tavern,Pennsylvania
2810,Yasin Upson,343,Salty Cod Bar,Vermont
2811,Hector Quizoz,196,Flat Armadillo Inn,New Mexico
2811,Hector Quizoz,604,Panicky Onion Bar,New Mexico
2812,Indy Bauer,738,The Motionless Tiger Pub,Arizona
2813,Chester Hydinger,154,Loud Lion Tavern,Arizona
2813,Chester Hydinger,928,The Hateful Wife Bar,Arizona
2814,Grady Severson,715,The Quarrelsome Adventurer Inn,Kentucky
2814,Grady Severson,5,The Secretive Apple Tavern,Kentucky
2815,Harold Schutz,671,Glossy Lioness Tavern,District of Columbia
2815,Harold Schutz,583,The Groovy Cod Inn,District of Columbia
2816,Zeph Wakefield,511,The Guttural H Habitual Planet ,Delaware
2816,Zeph Wakefield,995,The Tender Tense Husband Inn,Delaware
2817,Coupar Sagar,352,The Warlike Cave Bar,Maine
2817,Coupar Sagar,872,Vulgar Noodle Bar,Maine
2818,Domhnall Davis,888,Tasteful Mole ,South Carolina
2819,Kaydan Weiss,174,The Abandoned Gate Pub,Maine
2820,Bayley Linde,23,The Abiding Wife Inn,Indiana
2820,Bayley Linde,78,The Mute Pikachu Inn,Indiana
2821,Kayam Bowers,500,Versed Apple Bar,Kansas
2821,Kayam Bowers,339,Squealing Cave Tavern,Kansas
2822,Levy Reamer,868,The Understood Captain Pub,South Dakota
2822,Levy Reamer,57,Juvenile Tiger Pub,South Dakota
2822,Levy Reamer,904,The Annoyed Pikachu Tavern,South Dakota
2823,Bradley Wakefield,999,Untidy Rose Pub,Maine
2823,Bradley Wakefield,634,Various Pikachu Bar,Maine
2824,Campbel Tiernan,873,The Jaded Cave Tavern,Vermont
2824,Campbel Tiernan,481,Real Flower Bar,Vermont
2825,Alexei Maki,972,The Lackadaisical Lion Pub,Rhode Island
2825,Alexei Maki,262,The Happy Wife Tavern,Rhode Island
2826,Jensen Valente,495,The Uneven Pirate Bar,Puerto Rico
2826,Jensen Valente,495,The Uneven Pirate Bar,Puerto Rico
2826,Jensen Valente,293,Equable Mole Inn,Puerto Rico
2827,Shaurya Ziegler,578,Interesting Badger Tavern,Virgin Island
2827,Shaurya Ziegler,700,The Frightened Frightening Full Fumbling Functional Gate ,Virgin Island
2827,Shaurya Ziegler,603,Jumbled Toad ,Virgin Island
2828,Mazin Wagle,837,Loose Crossbow Inn,South Carolina
2828,Mazin Wagle,268,Disillusioned Badger Bar,South Carolina
2829,Seaan Ventotla,636,The Witty Cove Pub,Alabama
2829,Seaan Ventotla,256,The Present Apple Tavern,Alabama
2830,Ericlee Lawicki,884,The Economic Pikachu Tavern,Georgia
2830,Ericlee Lawicki,492,Handsomely Rose Tavern,Georgia
2831,Grzegorz Fietzer,437,Statuesque Noodle Bar,Kansas
2832,Anmolpreet Turco,607,Ad Crossbow Pub,Kansas
2832,Anmolpreet Turco,777,The Sour Tiger Pub,Kansas
2832,Anmolpreet Turco,339,Squealing Cave Tavern,Kansas
2833,Bradan Tapia,509,Macho Crossbow ,South Dakota
2833,Bradan Tapia,538,The Odd Adventurer Inn,South Dakota
2834,Girijan McCormack,733,Arrogant Gorilla Pub,Illinois
2835,Hiro Casal,957,Unsightly Pizza Inn,Guam
2836,Gurardass Myers,690,The Tangy Cove Pub,Michigan
2836,Gurardass Myers,466,The Detailed Garden Bar,Michigan
2836,Gurardass Myers,682,The Nauseating Kitten Bar,Michigan
2837,Luka Haworth,125,Didactic Planet Bar,Florida
2837,Luka Haworth,473,The Merciful Guitar Inn,Florida
2837,Luka Haworth,104,Careless Banjo Inn,Florida
2838,Alessandro Roberts,716,Wretched Cave Bar,Connecticut
2838,Alessandro Roberts,348,The Damaged Gorilla Pub,Connecticut
2838,Alessandro Roberts,432,The Best Tiger Pub,Connecticut
2839,Zeek Jagtap,349,Languid Gate ,North Dakota
2839,Zeek Jagtap,433,Dazzling Tiger ,North Dakota
2840,Savin Caswell,630,The Deafening Wife Inn,Washington
2840,Savin Caswell,303,The Nervous Frog Bar,Washington
2840,Savin Caswell,126,Zealous Cove Tavern,Washington
2841,Keir Myers,278,Ragged Pear Bar,American Samoa
2841,Keir Myers,370,Hanging Cod ,American Samoa
2842,Nuada Knutson,861,The  Flippant Pear Inn,New York
2842,Nuada Knutson,400,The Lacking Armadillo Bar,New York
2843,Aron Wakefield,650,The Tested Cod ,Vermont
2843,Aron Wakefield,276,Hilarious Fish Tavern,Vermont
2843,Aron Wakefield,697,The Gifted Cove Pub,Vermont
2844,Orrick Sweeney,868,The Understood Captain Pub,South Dakota
2844,Orrick Sweeney,744,The Shrill Cod Bar,South Dakota
2844,Orrick Sweeney,379,Useful Pirate Pub,South Dakota
2845,Shaun-Paul Dinkins,694,Amazing Crossbow Inn,Connecticut
2846,Miller Johnsen,473,The Merciful Guitar Inn,Florida
2847,Danny Sonderling,837,Loose Crossbow Inn,South Carolina
2848,Zayne Lulloff,4,The  Fretful Pizza Bar,Iowa
2849,Konar Fletcher,39,Overjoyed Frog Pub,Louisiana
2850,Eihli Reyes,266,The Tangy Planet Pub,Rhode Island
2850,Eihli Reyes,15,The Sedate Gate Pub,Rhode Island
2850,Eihli Reyes,679,Ambiguous Adventurer Tavern,Rhode Island
2851,Kearney Kalleg,670,The Poor Tiger Bar,Virginia
2851,Kearney Kalleg,412,Deserted Wife Bar,Virginia
2852,Ezra Chapman,279,Childlike Pikachu Tavern,Nebraska
2852,Ezra Chapman,144,Hissing Badger Inn,Nebraska
2853,Thierry Miller,457,The Accidental Banjo Pub,Michigan
2854,Sambrid Irwin,698,The Lame Mole Tavern,Oregon
2855,Craig Hydinger,731,The Chunky Lyre Bar,Massachusetts
2855,Craig Hydinger,561,Square Trumpet Inn,Massachusetts
2855,Craig Hydinger,519,Periodic Flower ,Massachusetts
2856,Avraham Thompson,613,Heartbreaking Moose ,Virginia
2857,Caleb Soukup,26,Neat Snowman Inn,Georgia
2857,Caleb Soukup,601,Oafish Pear Bar,Georgia
2858,Maryk Boyd,239,Stimulating Badger Inn,West Virginia
2858,Maryk Boyd,239,Stimulating Badger Inn,West Virginia
2859,Prentice Valente,816,The Thin Pizza Pub,Massachusetts
2860,Noah Wagner,705,The Comfortable Wife Pub,Massachusetts
2861,Benedict Davidson,734,Amazing Skull Tavern,Palau
2862,Aslam Solberg,343,Salty Cod Bar,Vermont
2862,Aslam Solberg,224,The Synonymous Trumpet ,Vermont
2862,Aslam Solberg,697,The Gifted Cove Pub,Vermont
2863,Gytis Schuster,576,Unwieldy Husband Pub,Mississippi
2863,Gytis Schuster,665,Drab Gate Tavern,Mississippi
2863,Gytis Schuster,405,Insidious Badger Inn,Mississippi
2864,Honey Vader,147,Hapless Gate ,New Hampshire
2864,Honey Vader,762,Tough Skull ,New Hampshire
2865,Chi Valente,296,Miscreant Gate Pub,Texas
2865,Chi Valente,238,Worried Captain Tavern,Texas
2865,Chi Valente,707,Wise Toad Tavern,Texas
2866,Clement Vader,775,The Shaggy Pikachu Inn,Georgia
2866,Clement Vader,827,Nine Captain Tavern,Georgia
2867,Maias Trebil,116,The Living Frog Pub,Alaska
2867,Maias Trebil,425,The Bitter Moose Pub,Alaska
2867,Maias Trebil,116,The Living Frog Pub,Alaska
2868,Luciano Uflan,333,Flat Kitten Tavern,Ohio
2868,Luciano Uflan,333,Flat Kitten Tavern,Ohio
2869,Cavan Yates,713,The Smooth Pikachu Bar,Arizona
2869,Cavan Yates,154,Loud Lion Tavern,Arizona
2870,Graham Severson,208,Ambitious Snowman Bar,Northern Mariana Islands
2871,Campbel Eastman,832,Polite Elf Bar,North Carolina
2871,Campbel Eastman,447,The Lopsided Tiger Inn,North Carolina
2872,Ihtisham Ferry,870,The Glamorous Badger ,Colorado
2872,Ihtisham Ferry,512,The Wretched Guitar Inn,Colorado
2873,Dev Hesch,403,Uptight Banjo Pub,Georgia
2873,Dev Hesch,27,The Lowly Adventurer Pub,Georgia
2874,Deecan Sellon,764,Madly Rose Pub,Oklahoma
2874,Deecan Sellon,543,The Seemly Rose ,Oklahoma
2875,Branden Johnson,684,The Tangy Gorilla ,Puerto Rico
2875,Branden Johnson,887,The Silent Dog ,Puerto Rico
2876,Kalen Hesch,872,Vulgar Noodle Bar,Maine
2877,Corey Anderson,310,Scandalous Tiger ,Arkansas
2877,Corey Anderson,321,The Untidy Crossbow ,Arkansas
2878,Mael Bowers,451,Imaginary Pikachu Pub,Kansas
2879,Diarmid Chapman,990,The Creepy Toad ,Pennsylvania
2879,Diarmid Chapman,924,The Guiltless Elf Tavern,Pennsylvania
2879,Diarmid Chapman,450,The Fortunate Gorilla Pub,Pennsylvania
2880,Diarmid Martin,698,The Lame Mole Tavern,Oregon
2880,Diarmid Martin,518,The Crowded Husband Inn,Oregon
2881,Roen Duffman,663,Outrageous Fish Tavern,Idaho
2881,Roen Duffman,717,Parallel Cove Inn,Idaho
2881,Roen Duffman,516,Sparkling Apple Pub,Idaho
2882,Ryo Dugan,621,Fluttering Armadillo Bar,Nevada
2882,Ryo Dugan,806,Descriptive Banjo Tavern,Nevada
2882,Ryo Dugan,97,Aromatic Adventurer Tavern,Nevada
2883,Kofi Van Zandt,970,Internal Tiger ,Louisiana
2883,Kofi Van Zandt,768,Jagged Snowman Bar,Louisiana
2884,Bobby-Lee Sawyer,62,Nippy Captain ,Northern Mariana Islands
2884,Bobby-Lee Sawyer,927,The Secret Cod Pub,Northern Mariana Islands
2884,Bobby-Lee Sawyer,809,The Sparkling Onion ,Northern Mariana Islands
2885,Johnny Vanderpoel,217,Alcoholic Trumpet ,Virginia
2886,Ebow Schwager,243,Torpid Snowman Inn,Maryland
2886,Ebow Schwager,221,The Exciting Exclusive Garden Inn,Maryland
2886,Ebow Schwager,960,The Last Pikachu Tavern,Maryland
2887,Eisa Ferro,151,Zany Cave ,Kansas
2887,Eisa Ferro,431,The Conscious Flower Pub,Kansas
2888,Kaylem Yocum,630,The Deafening Wife Inn,Washington
2888,Kaylem Yocum,0,Windy Wife Tavern,Washington
2888,Kaylem Yocum,456,Military Pizza Inn,Washington
2889,Nayan Wakefield,958,Loose Adventurer ,New Hampshire
2889,Nayan Wakefield,438,The Meek Kitten Bar,New Hampshire
2889,Nayan Wakefield,658,Thoughtless Armadillo Inn,New Hampshire
2890,Danys Johnson,416,The Flawless Mole Inn,Arizona
2890,Danys Johnson,154,Loud Lion Tavern,Arizona
2890,Danys Johnson,928,The Hateful Wife Bar,Arizona
2891,Armen Sellon,562,Tense Banjo ,New York
2891,Armen Sellon,943,Limping Planet Tavern,New York
2891,Armen Sellon,354,The Apathetic Trumpet Inn,New York
2892,Marlin Johnsen,287,Average Lion ,California
2892,Marlin Johnsen,623,The Glistening Glorious Pup Bar,California
2893,Braeden Martin,500,Versed Apple Bar,Kansas
2894,Ciarian Linde,686,The Racial Gate ,Georgia
2894,Ciarian Linde,180,The Bouncy Pear Pub,Georgia
2895,Mohammad-Bilal Chambers,652,Wonderful Skull Bar,District of Columbia
2895,Mohammad-Bilal Chambers,652,Wonderful Skull Bar,District of Columbia
2895,Mohammad-Bilal Chambers,92,The Gaping Lioness Pub,District of Columbia
2896,Shayaan Tiernan,105,The Wealthy Gate ,New Mexico
2896,Shayaan Tiernan,322,The Ordinary Mole Bar,New Mexico
2897,Asif Norquist,318,The Boorish Cove Bar,Colorado
2897,Asif Norquist,552,The Highfalutin Skull ,Colorado
2897,Asif Norquist,858,Spiteful Rose Pub,Colorado
2898,Eidhan Roberts,894,Lively Moose Pub,Wyoming
2899,Conlyn Sweeney,306,Pleasant Frog ,West Virginia
2899,Conlyn Sweeney,683,The Normal Flower Bar,West Virginia
2899,Conlyn Sweeney,306,Pleasant Frog ,West Virginia
2900,Eric Resnick,250,Amazing Bongo Pub,Virgin Island
2900,Eric Resnick,599,Raspy Wife Inn,Virgin Island
2901,Taylor Casal,783,Sophisticated Bongo Inn,District of Columbia
2902,Addison Moody,908,The Ahead Planet Inn,West Virginia
2902,Addison Moody,453,Salty Mole Bar,West Virginia
2903,Idris Schickowski,353,Illegal Noodle Pub,Rhode Island
2903,Idris Schickowski,567,The Zonked Crossbow Pub,Rhode Island
2903,Idris Schickowski,787,Unsightly Elf Inn,Rhode Island
2904,Idrees Reyes,914,Productive Mole Pub,Kentucky
2904,Idrees Reyes,914,Productive Mole Pub,Kentucky
2905,Gordon Tandy,6,Bright Toad Bar,Oklahoma
2905,Gordon Tandy,833,The Giant Snowman Inn,Oklahoma
2906,Yasin Sagar,583,The Groovy Cod Inn,District of Columbia
2906,Yasin Sagar,702,Best Gorilla Pub,District of Columbia
2907,Amaan Moody,239,Stimulating Badger Inn,West Virginia
2908,Shahmir Turco,622,The Careful Pikachu Bar,Northern Mariana Islands
2908,Shahmir Turco,992,The Xenophobic Tiger Inn,Northern Mariana Islands
2909,Brad Sellon,28,Hesitant Pikachu Bar,Guam
2909,Brad Sellon,957,Unsightly Pizza Inn,Guam
2910,Rhudi Fletcher,564, Fresh Fish Tavern,Arkansas
2910,Rhudi Fletcher,939,The Testy Gate Inn,Arkansas
2910,Rhudi Fletcher,252,Fuzzy  Pup ,Arkansas
2911,Aleksander Lawless,940,The Righteous Trumpet Inn,Nebraska
2911,Aleksander Lawless,311,Garrulous Cake Inn,Nebraska
2911,Aleksander Lawless,879,The Graceful Wife ,Nebraska
2912,Ezra Schwager,115,The Imminent Wife Inn,Colorado
2912,Ezra Schwager,858,Spiteful Rose Pub,Colorado
2912,Ezra Schwager,962,The Second-Hand Pup Inn,Colorado
2913,Kaleb Boyd,888,Tasteful Mole ,South Carolina
2913,Kaleb Boyd,821,The Icy Frog Inn,South Carolina
2913,Kaleb Boyd,889,Clever Pup Bar,South Carolina
2914,Ruo Ory,704,Cloistered Tiger Inn,New Jersey
2914,Ruo Ory,804,The Normal Badger Bar,New Jersey
2915,Jordan Hancock,646,The Obscene Captain Pub,Indiana
2915,Jordan Hancock,23,The Abiding Wife Inn,Indiana
2916,Kofi Johnson,596,Fuzzy  Cave Inn,New Jersey
2917,Jez Chapman,312,The Heady Rose Tavern,Idaho
2918,Theo Ferry,445,Imminent Moose Bar,Alabama
2919,Andrejs Maki,537,The Stereotyped Planet Pub,Illinois
2920,Ajayraj Davis,557,The Lush Frog Pub,Pennsylvania
2920,Ajayraj Davis,747,The Crabby Cod Bar,Pennsylvania
2920,Ajayraj Davis,990,The Creepy Toad ,Pennsylvania
2921,Ryo Leisinger,201,The Dazzling Husband Pub,Virginia
2922,Haydyn Ripka,681,Devilish Cove Bar,New Mexico
2923,Tanner Hoffman,254,Knowing Badger Pub,Colorado
