transactionID,drinkerID,drinkerName,barID,barName,time,beer ordered,price
10929,1017,Monty Baxster,116,The Living Frog Pub,21,Budweiser,4.0
10930,566,Garrett Schutz,573,Graceful Frog ,16,Busch,3.5
10931,3272,Oluwafemi Baxster,867,The Ambiguous Rose Tavern,22,Modelo especial,4.0
10932,3375,Tiernan Turco,829,Incompetent Lioness Inn,15,Icehouse,3
10933,2358,Diego Illingsworth,262,The Happy Wife Tavern,18,Miller High Life,4.0
10934,1895,Cadan Weiss,283,The Nostalgic Rose Inn,23,Breakfast Stout,4.0
10935,756,Hugo Moore,659,The Murky Pikachu Inn,17,Pabst Blue Ribbon,3
10936,2004,Joaquin Uddin,407,The Soft Adventurer Pub,15,Natural Light,3
10937,502,Niraj Weinstein,459,The Cheerful Cod Bar,17,Busch,4.0
10938,4386,Burak Bongard,158,The Eager Lyre Tavern,21,Steel Reserve,3.5
10939,4122,Brody Aikin,409,Ruthless Moose ,24,Barrel-Aged Abraxas,3.5
10940,1382,Sukhvir Tiernan,306,Pleasant Frog ,16,60 Minute IPA,4.0
10941,1656,Jak Lawicki,296,Miscreant Gate Pub,22,Icehouse,4.0
10942,374,Ismail Wakefield,585,Reminiscent Snowman ,18,90 Minute IPA,4.0
10943,2854,Sambrid Irwin,462,Spotted Cake Bar,23,Coors Banquet,4.0
10944,1464,Lock Woo,652,Wonderful Skull Bar,16,Stella Artois,3
10945,1510,Ronin Sonderling,447,The Lopsided Tiger Inn,17,Budweiser,4.0
10946,4424,Dawson Tisler,752,Aback Flower Tavern,23,Guinness,3
10947,3728,Joeddy Sonderling,10,Glib Pear Bar,23,Modelo especial,4.0
10948,1988,Kierin Nuttle,820,The Economic Pirate Pub,16,60 Minute IPA,4.0
10949,3934,Malo Hydinger,261,The Calculating Dog Tavern,23,90 Minute IPA,3.5
10950,3509,Barry Tapia,170,The Watery Badger ,19,Dos Equis,3
10951,194,Fergie Jagtap,915,The Addicted Gorilla Inn,21,Coors Light,3.5
10952,4712,Gurthar Ashwoon,329,Illegal Garden Pub,24,Michelob Ultra,3
10953,2378,LLeyton Yocum,173,The Bored Noodle ,18,King Julius,3
10954,267,Kalin Hydinger,144,Hissing Badger Inn,23,Yuengling Lager,4
10955,1228,Crombie Hylan,35,The Scared Fish Bar,17,Keystone Light,3.5
10956,1455,Junior Reyes,304,Cute Cave Inn,21,Heady Topper,3.5
10957,4369,Edwyn Anderson,863,The Decisive Planet Bar,22,Very Hazy,3.5
10958,2538,Mitchel Knutson,545,Overrated Planet Tavern,12,Keystone Light,3.5
10959,158,Finnen Haworth,499,The Fluffy Toad Tavern,17,Stella Artois,4.0
10960,1276,Talon Soukup,517,The Taboo Dog Inn,20,Miller Lite,3.5
10961,214,Cator Yang,666,Versed Planet Bar,14,Coors Light,3.5
10962,1731,Lenin Lawless,962,The Second-Hand Pup Inn,14,Natural Ice,3.5
10963,2394,Nathan Nuttle,970,Internal Tiger ,13,Coors Light,3.5
10964,539,Keaton Vader,745,The Unruly Trumpet Bar,13,Michelob Ultra,3.5
10965,2452,Bryn Tapia,379,Useful Pirate Pub,15,Steel Reserve,3
10966,3336,Limo Upson,204,Mighty Pirate ,20,Modelo especial,3.5
10967,1202,Taylor Sandstrom,987,Youthful Dog Pub,15,Breakfast Stout,4
10968,4916,Nathanial Vail,519,Periodic Flower ,24,60 Minute IPA,4
10969,2914,Ruo Ory,346,The Homeless Bongo Tavern,20,Natural Ice,3.5
10970,4582,Airen Hydinger,88,Fantastic Pizza ,19,Natural Ice,4.0
10971,2719,Corben Dewalt,59,Late Noodle Pub,19,Backwoods Bastard,3.5
10972,538,Joey-Jack Tapia,136,Actually Planet ,16,60 Minute IPA,3.5
10973,4696,Albert Yates,674,Long-Term Crossbow ,23,Natural Ice,4.0
10974,2262,Griffin Stahl,672,The Lamentable Mole Pub,14,Guinness,3
10975,3269,Jaise Chambers,642,Homely Pirate Bar,21,Coors Light,3
10976,3233,Trai Jenson,235,The Waggish Mole Inn,15,Budweiser,3
10977,4518,Fiachra Wakefield,315,The Expensive Skull Pub,23,Stella Artois,3
10978,4817,Kristin Pak,512,The Wretched Guitar Inn,16,Natural Light,4.0
10979,4345,Bentley Anderson,114,The Gaping Bongo Bar,24,Bud Ice,4.0
10980,4349,Arron Boyd,958,Loose Adventurer ,17,Coors Banquet,3.5
10981,4093,Pearse Kaskel,377,The Likeable Pear Inn,14,Bud Light,3.5
10982,4403,Benjamyn Hydinger,827,Nine Captain Tavern,16,Icehouse,3.5
10983,1797,Tee Bateman,343,Salty Cod Bar,19,Mil's Best Ice,3
10984,607,Domenico McGinnis,508,Daily Lioness Inn,15,Miller High Life,4.0
10985,24,Markus Lewis,905,Careless Fish Tavern,20,Pabst Blue Ribbon,3.5
10986,4396,Nabeel Schutz,57,Juvenile Tiger Pub,14,Dos Equis,3
10987,4510,Rafael Ingram,900,The Accessible Trumpet Bar,15,Breakfast Stout,3
10988,400,Zeeshan Leisinger,316,The Heady Noodle Pub,13,Miller High Life,3
10989,1260,Karson Hancock,389,The Vulgar Pikachu Bar,21,Coors Banquet,4
10990,71,Kole Cannon,62,Nippy Captain ,22,Modelo especial,3
10991,3047,Kieran-Scott Haworth,464,Ubiquitous Lioness Tavern,14,Busch,4.0
10992,3315,Haydon Baxster,738,The Motionless Tiger Pub,18,90 Minute IPA,3.5
10993,4992,Abdulbasir Sandstrom,907,Rapid Adventurer Pub,19,Sculpin IPA,3.5
10994,3592,Lincon Chambers,377,The Likeable Pear Inn,18,Sculpin IPA,4.0
10995,1341,Francisco Darnell,24,Economic Captain Inn,24,Blue Moon,3.5
10996,2889,Nayan Wakefield,614,The Heartbreaking Fish Pub,21,Miller High Life,3.5
10997,2693,Guy Eastman,11,The  Fascinated Onion Inn,21,Modelo especial,3.5
10998,4049,Connall Doran,595,The Boorish Husband Inn,22,Lagunitas Sucks,4
10999,2858,Maryk Boyd,326,The Soggy Skull Tavern,18,Michelob Ultra,3.5
11000,4626,Mateusz Dinkins,91,The Brief Banjo ,19,Bud Ice,3.5
11001,1337,Fraser Quizoz,430,The Frightened Frightening Full Fumbling Functional Frog Tavern,23,Keystone Light,3
11002,4839,Charly Ostrander,380,The Victorious Flower Tavern,22,King Julius,3.5
11003,34,Saman Fietzer,543,The Seemly Rose ,22,Budweiser,3.5
11004,2958,Pieter Olson,428,Drab Dog Tavern,23,Busch,3
11005,4185,Jardine Pak,254,Knowing Badger Pub,21,Sculpin IPA,4.0
11006,4350,Cody-Lee Jurgenson,267,The Infamous Captain ,18,Natural Light,3.5
11007,1784,Oluwafemi Fletcher,26,Neat Snowman Inn,23,Mil's Best Ice,3
11008,3987,Berkay Turco,590,Absurd Captain Tavern,15,Guinness,3.5
11009,3343,Linden Quizoz,662,The Flawless Gate Tavern,20,Steel Reserve,3
11010,380,Mykie McCormack,162,Aware Elf Bar,20,Steel Reserve,4
11011,1574,Kadin Dugan,701,The Broad Lioness Bar,16,Bud Ice,3.5
11012,2879,Diarmid Chapman,526,Tangible Apple ,16,Miller Lite,4
11013,4003,Taylor-Jay Uddin,386,Unarmed Armadillo Pub,16,Coors Banquet,4.0
11014,2120,Moshy Knutson,382,The Jealous Lion Tavern,22,Budweiser,3
11015,4590,Alfee Haworth,891,Pointless Toad Tavern,13,Busch,3.5
11016,2079,Caelen Weiss,327,The Crooked Gorilla Inn,17,90 Minute IPA,3.5
11017,1149,Awais Stahl,330,Sordid Elf Inn,18,Pabst Blue Ribbon,3
11018,4007,Franciszek Fletcher,506,Craven Skull Inn,19,Guinness,4
11019,2298,Sweyn Myers,206,The Snotty Bongo ,13,Lagunitas Sucks,4.0
11020,3978,Barath Upson,510,Boorish Noodle Pub,16,Breakfast Stout,4.0
11021,2632,Jesse Ventotla,409,Ruthless Moose ,24,Marshmallow Handjee,3
11022,1776,Rhudi Haworth,115,The Imminent Wife Inn,18,Mil's Best Ice,3.5
11023,4172,Mason-Jay Schwager,108,Petite Moose Inn,24,KBS,4.0
11024,1238,Raul Wakefield,371,Adventurous Rose Tavern,24,Stella Artois,3
11025,26,Haydn Sandstrom,451,Imaginary Pikachu Pub,20,Modelo especial,3.5
11026,1729,Bruno Tiernan,677,The Glib Lyre Inn,22,Heineken,3.5
11027,2997,Eisa Myers,362,The Grandiose Captain Tavern,14,Bud Ice,4.0
11028,4843,Crombie Hoffman,682,The Nauseating Kitten Bar,18,Lagunitas Sucks,4.0
11029,2237,Zarran Duffman,656,Rustic Frog ,18,Modelo especial,3.5
11030,1532,Tanvir Jagtap,547,The Obedient Moose Tavern,15,Dos Equis,3.5
11031,613,Lauchlin Stahl,736,The Old Rose Inn,18,Very Hazy,3
11032,1925,Rayyan Valente,737,Blue-Eyed Garden Tavern,22,Stella Artois,3
11033,1519,Miguel Soulis,22,Ripe Lyre Tavern,17,Natural Light,3
11034,3902,Douglas Celedon,770,Obsequious Elf Pub,14,Coors Light,3
11035,2096,Anir Ory,735,Moldy Cod ,14,Dos Equis,3
11036,3429,Daegyu Olson,413,Illustrious Moose Pub,14,Bud Light,3.5
11037,3686,Reiss Soulis,365,The Tense Armadillo Tavern,19,Natural Light,4.0
11038,2400,Jasper Solberg,353,Illegal Noodle Pub,14,Bud Ice,3.5
11039,4423,Ogheneruno Chapman,551,Brown Fish Bar,23,Guinness,3.5
11040,4295,Thierry Vanderpoel,676,The Actually Noodle Pub,21,Blue Moon,3.5
11041,3906,Ceiran Martin,218,The Shocking Toad Tavern,18,Blue Moon,4.0
11042,712,Bailey Soukup,86,The Intelligent Lyre Pub,18,Stella Artois,3
11043,4617,James Cataldi,305,Rich Apple Bar,20,Very Hazy,3
11044,1972,Adain Tandy,271,The Many Gate Tavern,15,Natural Ice,3.5
11045,4383,Dion Nelson,249,The Fuzzy  Noodle ,21,Yuengling Lager,3
11046,1509,Rory Chambers,669,Noiseless Cove Bar,19,Bud Light,4.0
11047,4521,Ehsen Ortiz,754,The Callous Dog Tavern,22,Modelo especial,3.5
11048,4697,Krishan Irwin,270,The Successful Pup Bar,14,Pabst Blue Ribbon,3.5
11049,4017,Rennie Vogal,512,The Wretched Guitar Inn,23,Coors Light,4
11050,711,Barath Schutz,437,Statuesque Noodle Bar,17,Lagunitas Sucks,3.5
11051,4749,Zain Van Zandt,258,Boundless Adventurer ,19,Pabst Blue Ribbon,4.0
11052,756,Hugo Moore,726,Alert Planet Tavern,21,Coors Light,3
11053,4229,Nico Tisler,157,The Naive Skull Tavern,24,Blue Moon,4.0
11054,1473,Dedeniseoluwa Nelson,159,The Concerned Pirate Tavern,22,Sculpin IPA,4.0
11055,1441,Jarl Ulrich,354,The Apathetic Trumpet Inn,15,Yuengling Lager,4.0
11056,4285,Zachary Reamer,120,The Spectacular Adventurer Inn,15,Corona Light,4.0
11057,4882,Ilyas Cast,781,The Inquisitive Rose Inn,14,Marshmallow Handjee,3
11058,389,Kenneth Olson,884,The Economic Pikachu Tavern,24,Coors Light,4.0
11059,3609,Yuanyu Baxster,887,The Silent Dog ,22,Budweiser,4.0
11060,419,Jazib Sawyer,393,Understood Moose Inn,24,Busch,4
11061,4981,Kaleem Roberts,329,Illegal Garden Pub,21,Breakfast Stout,3.5
11062,3441,Timothy Bateman,320,The Jumbled Frog ,21,Budweiser,3
11063,45,Eimantas Resnick,715,The Quarrelsome Adventurer Inn,17,Natural Ice,3
11064,3729,Emile Christensen,411,The Addicted Pikachu Pub,23,Blue Moon,4.0
11065,2469,Kofi Linde,964,Tasteful Planet Inn,23,Budweiser,4.0
11066,4965,Rasmus Soloman,0,Windy Wife Tavern,21,Stella Artois,9.5
11067,522,Graham Stahl,301,The Placid Apple Bar,12,Miller Lite,3.5
11068,3,Bhaaldeen Turco,810,The Wicked Lyre Bar,17,King Julius,3.5
11069,3369,Harjeevan Pettigrew,487,Complete Pirate ,16,Michelob Ultra,3.5
11070,1669,Ijay Schickowski,689,The Wonderful Noodle ,17,Corona Light,4.0
11071,3181,Hareem Jurgenson,394,The Hurried Tiger Bar,15,Steel Reserve,3
11072,1942,Jaise Bowers,300,Loose Trumpet ,15,Lagunitas Sucks,4
11073,2085,Noah Johnsen,730,The  Flagrant Crossbow Tavern,17,Miller Lite,4.0
11074,2516,Malo Linde,273,The Brave Badger Inn,15,Bud Light,3
11075,555,Ayomide Ulrich,740,Infamous Husband Bar,20,Dos Equis,3
11076,2454,Bernard Ulrich,164,Tremendous Elf Tavern,20,Dos Equis,3
11077,3618,Luis Bongard,188,Moldy Lioness ,16,Keystone Light,3
11078,2137,Peiyan Weinstein,808,The Voiceless Cod Bar,15,Sculpin IPA,3.5
11079,1118,Ateeq Yocum,959,Outgoing Pup Inn,23,Lagunitas Sucks,4.0
11080,2927,Jarell Trusela,3,The Normal Moose ,17,Miller Lite,4
11081,2368,Jed Valente,396,The Glib Skull Pub,22,Pabst Blue Ribbon,4.0
11082,52,Seane Hancock,544,The Efficient Crossbow Bar,20,Icehouse,3
11083,224,Kjae Chapman,943,Limping Planet Tavern,24,Bud Light,3.5
11084,1222,Jacob Quinn,260,The Oceanic Tiger Inn,23,Bud Ice,4.0
11085,948,Puneetpaul Reamer,11,The  Fascinated Onion Inn,22,Coors Light,4.0
11086,3461,Soham Johnsen,879,The Graceful Wife ,22,Natural Ice,3
11087,3893,Arann Cast,798,The Dull Garden Bar,17,Barrel-Aged Abraxas,3.5
11088,215,Anthony Illingsworth,925,The Puzzled Adventurer Bar,14,Guinness,3.5
11089,1633,Riley Schuster,990,The Creepy Toad ,13,Stella Artois,3.5
11090,2999,Siergiej Dugelman,885,The Fearful Fearless Skull ,21,Coors Light,3.5
11091,3510,Kristoffer Resnick,103,Judicious Moose Inn,17,Miller High Life,3
11092,3639,Gavin-Lee Cannon,681,Devilish Cove Bar,18,Miller High Life,4.0
11093,2902,Addison Moody,609,The Honorable Snowman ,21,Sculpin IPA,3.5
11094,4224,Reuben Johnsen,977,Half Trumpet Inn,19,Guinness,3
11095,498,Wesley Soloman,154,Loud Lion Tavern,20,King Julius,3
11096,3466,Ayub Johnson,657,The False Familiar Famous Onion ,19,Stella Artois,3.5
11097,1586,Abdirahman Valente,612,The Pushy Banjo Bar,23,90 Minute IPA,3.5
11098,4886,Jakob Miller,401,Hallowed Tiger Bar,23,90 Minute IPA,4.0
11099,4618,Seamus Tapia,495,The Uneven Pirate Bar,18,Dos Equis,3.5
11100,4925,Arran Mills,823,The Mountainous Captain Pub,23,Modelo especial,4.0
11101,448,Nikash Anderson,23,The Abiding Wife Inn,22,Very Hazy,3
11102,1177,Khalan McCormack,707,Wise Toad Tavern,16,Budweiser,3
11103,4078,Jaii Severson,908,The Ahead Planet Inn,15,Michelob Ultra,3.5
11104,3408,Kasra Weinstein,701,The Broad Lioness Bar,19,Yuengling Lager,3
11105,1949,Robin Olson,762,Tough Skull ,15,Mil's Best Ice,3.5
11106,1473,Dedeniseoluwa Nelson,484,The Sleepy Gorilla Pub,23,Miller High Life,4.0
11107,375,Edison Knutson,287,Average Lion ,23,Bud Light,4
11108,4232,Maksim Kaskel,868,The Understood Captain Pub,24,Blue Moon,4.0
11109,2057,Zarran Trussel,506,Craven Skull Inn,17,Very Hazy,3.5
11110,2074,Cadan Vogal,259,Best Captain Pub,13,Michelob Ultra,3
11111,417,Vladimir Van Zandt,105,The Wealthy Gate ,14,Coors Light,3
11112,1072,Loui Haworth,251,The Ignorant Cake Bar,21,Busch,3.5
11113,4454,Luic Myers,179,The Jagged Lioness ,23,Breakfast Stout,4.0
11114,4193,Reece McCormack,542,Discreet Gorilla Pub,23,KBS,3.5
11115,441,Yadgor Ingram,864,The Prickly Snowman Pub,23,Natural Ice,3.5
11116,1891,Ilyas Soulis,220,The Raspy Mole ,13,Natural Light,3
11117,3836,Rihan Uflan,966,Absent Skull Pub,15,Sculpin IPA,4.0
11118,3720,Jole Bowers,505,The Pale Fish Tavern,16,Very Hazy,3.5
11119,3674,Linton Jones,8,The Subdued Armadillo Inn,18,60 Minute IPA,3.5
11120,1749,Vithujan McGinnis,753,The Billowy Wife Pub,16,Barrel-Aged Abraxas,3
11121,3174,Tommy Illingsworth,378,Vacuous Apple Pub,23,Natural Ice,3
11122,3268,Rioden Lewis,124,Knotty Moose Bar,15,Icehouse,3.5
11123,1542,Nidhish Upson,947,The Equal Frog Inn,14,Breakfast Stout,3.5
11124,4391,Jardine Irwin,416,The Flawless Mole Inn,19,Sculpin IPA,4.0
11125,883,Kasper Uflan,105,The Wealthy Gate ,14,Arrogant Bastard Ale,4.0
11126,4874,Kairn Root,917,The Standing Pizza Inn,22,Natural Light,3.5
11127,1213,Cambell Celedon,149,Verdant Flower Tavern,21,Steel Reserve,3.5
11128,3938,Kayleb Cast,767,The Rural Dog Inn,15,Mil's Best Ice,3
11129,1438,Fraser Ebner,178,Unnatural Bongo Inn,16,Steel Reserve,3.5
11130,3995,Jacky Duffman,787,Unsightly Elf Inn,16,KBS,4.0
11131,1791,Allesandro Jurgenson,330,Sordid Elf Inn,20,Busch,3.5
11132,1012,Christopher-Lee Hoffman,653,Spotted Guitar Tavern,21,Coors Banquet,4
11133,3558,Orley Schlicht,366,The Useful Garden ,20,Blue Moon,4.0
11134,4781,Billy Tisler,851,Colorful Cake Inn,20,Corona Light,4.0
11135,3044,Chin Cannon,820,The Economic Pirate Pub,20,Sculpin IPA,4.0
11136,2551,Madaki Quinn,618,The Elated Guitar Pub,18,Yuengling Lager,3
11137,2416,Umar Lewis,243,Torpid Snowman Inn,20,60 Minute IPA,3.5
11138,1309,Orson Sonderling,988,The Parched Mole Tavern,15,Yuengling Lager,4
11139,4642,CJ Yates,458,Important Cove Inn,21,Mil's Best Ice,3.5
11140,1764,Mitch Rogers,574,The Unique Armadillo Tavern,19,Bud Ice,4.0
11141,1553,Braeden DeLorenzo,880,The Thinkable Guitar ,21,Coors Light,3.5
11142,261,Riyaj Lawless,938,The Mere Dog Pub,17,Mil's Best Ice,3.5
11143,996,Finnean Nuttle,898,The Puzzled Pup Bar,18,Modelo especial,3.5
11144,3332,Emil Tapia,356,Pastoral Noodle Inn,20,Michelob Ultra,3
11145,4001,Adrian Shaffer,455,The Nostalgic Noodle Bar,21,King Julius,3
11146,633,Antonio Pak,975,The Perfect Planet Pub,14,Yuengling Lager,3
11147,1580,Awais Nuttle,512,The Wretched Guitar Inn,24,Modelo especial,4
11148,1232,Lincon Dewalt,876,Sweet Pup Tavern,15,Pabst Blue Ribbon,3.5
11149,2326,Cael Christensen,461,Mixed Bongo Pub,24,Stella Artois,3
11150,1512,Raegan Lewis,342,The Faded Mole Bar,17,Dos Equis,3
11151,2367,Dre Irwin,428,Drab Dog Tavern,18,Busch,3
11152,2699,Jeremy Wagner,794,The Profuse Lyre Pub,15,Breakfast Stout,3.5
11153,4751,Titi Tiernan,3,The Normal Moose ,24,90 Minute IPA,4.5
11154,1385,Kyden Boyd,873,The Jaded Cave Tavern,24,Icehouse,4.0
11155,695,Connar Chambers,254,Knowing Badger Pub,18,Breakfast Stout,3.5
11156,508,Kensey Ory,356,Pastoral Noodle Inn,21,Budweiser,3.5
11157,885,Ridley Linde,479,Thoughtless Husband ,19,Bud Ice,3
11158,799,Brendan Ventotla,20,Detailed Flower Inn,23,Yuengling Lager,3
11159,516,Brooke Yates,45,Psychotic Frog ,13,Michelob Ultra,4.0
11160,1258,Sahil Trusela,189,The Husky Noodle Inn,19,Lagunitas Sucks,4.0
11161,1261,Talorcan Dugan,849,Faded Guitar Bar,21,Bud Ice,3.5
11162,1131,Johnpaul Turco,691,Nonchalant Adventurer Pub,19,Budweiser,3
11163,2884,Bobby-Lee Sawyer,418,The Delicate Skull ,14,Busch,3
11164,2376,Ola-Oluwa Nuttle,973,The Frantic Guitar Pub,18,Miller High Life,3
11165,2739,Samuela Quizoz,468,Psychedelic Pirate Pub,14,Lagunitas Sucks,3.5
11166,422,Tadd Wagner,800,Fearful Fearless Cave Tavern,19,Miller Lite,3.5
11167,4604,Haydyn Fletcher,595,The Boorish Husband Inn,19,90 Minute IPA,4.0
11168,4804,Saad McGinnis,255,Pumped Garden Tavern,16,Budweiser,3.5
11169,4041,Drew Nugent,187,The Jumpy Pizza ,14,Keystone Light,3.5
11170,4162,Gallagher Ventotla,883,Overwrought Gate Inn,20,Busch,3.5
11171,4496,Tate Casal,980,Right Pizza Inn,21,Heineken,4.0
11172,1842,Sohail Anderson,373,The Nifty Garden Tavern,20,Pabst Blue Ribbon,3.5
11173,3050,Ronnie Illingsworth,211,The Befitting Cod ,24,90 Minute IPA,4.0
11174,356,Oluwadamiloju Deitz,581,The Different Skull Bar,16,Keystone Light,4.0
11175,3862,Caidan Boyd,92,The Gaping Lioness Pub,21,King Julius,3
11176,2923,Tanner Hoffman,930,Calm Dog Inn,19,Yuengling Lager,3
11177,1217,Sayeed Lulloff,590,Absurd Captain Tavern,18,King Julius,3
11178,1172,Zaid McCormack,293,Equable Mole Inn,23,Natural Ice,4
11179,3439,Teighen Root,695,Tame Fish Inn,24,Miller High Life,3
11180,3478,Asif Linde,921,The Macho Trumpet Inn,22,Miller Lite,3.5
11181,2967,Zion Yang,945,Forgetful Armadillo Inn,18,Icehouse,4
11182,1137,Warkhas Tisler,504,Angry Pikachu Tavern,17,Michelob Ultra,4.0
11183,4538,Pedram Sawyer,470,The Longing Badger ,12,Budweiser,3.5
11184,416,Konar Lawless,698,The Lame Mole Tavern,21,Miller Lite,3
11185,1572,Owais Myers,526,Tangible Apple ,21,Miller Lite,4
11186,619,Danial Hylan,945,Forgetful Armadillo Inn,21,Steel Reserve,4
11187,2247,Deacon Dugelman,525,Panicky Adventurer Pub,14,60 Minute IPA,4
11188,3506,Muneeb Lawicki,434,The Agonizing Onion Inn,21,Stella Artois,3
11189,1083,Mohanad Schickowski,674,Long-Term Crossbow ,24,Natural Ice,4.0
11190,2697,Hugh Boyd,5,The Secretive Apple Tavern,18,Bud Ice,4
11191,2125,Shane Fietzer,408,Rotten Guitar Pub,14,Yuengling Lager,3
11192,1993,Tristain Darnell,351,The Unusual Pizza Tavern,15,Coors Banquet,3.5
11193,3007,Zennon Bateman,224,The Synonymous Trumpet ,22,Bud Light,3
11194,565,Jonah DeLorenzo,242,Bent Apple ,23,Michelob Ultra,3
11195,4308,Jonatan Schiebel,829,Incompetent Lioness Inn,14,Dos Equis,3.5
11196,3574,Saim Johnson,596,Fuzzy  Cave Inn,13,Pabst Blue Ribbon,4.0
11197,1096,Haroon Nugent,972,The Lackadaisical Lion Pub,24,Modelo especial,3.5
11198,2264,Eng Moore,429,The False Familiar Famous Onion Inn,13,Steel Reserve,3.5
11199,3188,Aronas Pettigrew,995,The Tender Tense Husband Inn,23,90 Minute IPA,4.0
11200,2391,Kylan Soloman,21,The Ripe Adventurer Inn,24,Dos Equis,3.5
11201,4197,Caedyn Pettigrew,240,The Purple Badger Bar,12,Dos Equis,3.5
11202,583,Jole Trusela,67,The Hushed Noodle Inn,18,Bud Light,4.0
11203,2579,Amir Haworth,523,The General Gentle Adventurer Tavern,22,Icehouse,3
11204,612,Bowen Tiernan,969,Well-Groomed Lion Inn,12,Natural Light,3.5
11205,2691,Pascoe Rice,0,Windy Wife Tavern,24,Stella Artois,9.5
11206,3087,Deryn Upson,585,Reminiscent Snowman ,16,Lagunitas Sucks,4
11207,795,Cayden Mccord,965,The Xenophobic Badger Pub,21,Heady Topper,3.5
11208,4735,Jaidyn Valente,67,The Hushed Noodle Inn,16,90 Minute IPA,4.0
11209,4919,Scot Eastman,259,Best Captain Pub,22,Miller Lite,3
11210,2916,Kofi Johnson,523,The General Gentle Adventurer Tavern,19,Natural Ice,4
11211,3877,Oran Davidson,49,Eminent Gate Pub,16,Coors Banquet,3
11212,4306,Karamvir Roberts,296,Miscreant Gate Pub,19,Guinness,3
11213,3428,Nicodemus Schutz,456,Military Pizza Inn,23,Corona Light,3.5
11214,4120,Hamzah Chambers,484,The Sleepy Gorilla Pub,18,Bud Ice,4.0
11215,4814,Vrishin Chapman,623,The Glistening Glorious Pup Bar,15,Busch,4
11216,902,Kamron Trusela,736,The Old Rose Inn,16,Icehouse,3.5
11217,1884,Maitlind Reyes,876,Sweet Pup Tavern,15,Blue Moon,3
11218,4088,Rudy Dewalt,362,The Grandiose Captain Tavern,15,Natural Ice,3.5
11219,773,Amani Pak,653,Spotted Guitar Tavern,14,Steel Reserve,4
11220,1500,Arman Wagner,381,Hulking Badger ,13,Guinness,3.5
11221,3048,Roary Moore,123,Adorable Skull ,17,Icehouse,3.5
11222,979,Brendon Nelson,790,Third Gorilla Inn,15,Mil's Best Ice,4.0
11223,16,Zhuo Root,645,Dynamic Frog Bar,20,Keystone Light,3
11224,1186,Codey Schwager,525,Panicky Adventurer Pub,24,Breakfast Stout,4.0
11225,766,Lucien Johnson,633,Guarded Lion ,16,Corona Light,4.0
11226,2316,Amani Soloman,660,Productive Armadillo Pub,18,Bud Ice,4.0
11227,4140,James-Paul Pak,678,Sulky Lioness Bar,14,Michelob Ultra,3
11228,3293,Caiden Root,403,Uptight Banjo Pub,23,Corona Light,3.5
11229,3289,Cesar Soloman,150,Abounding Moose ,16,Heady Topper,3
11230,284,Arayan McCormack,541,Faithful Rose Pub,16,Yuengling Lager,3.5
11231,2812,Indy Bauer,939,The Testy Gate Inn,15,Steel Reserve,3
11232,1332,Aronas McCormack,668,The Nutritious Noodle Inn,22,Keystone Light,3.5
11233,3645,Kane Reardon,675,The Numerous Cove Bar,24,Corona Light,3.5
11234,1041,Kole Trusela,460,Neat Dog Bar,14,Natural Ice,4.0
11235,3052,Avi Irwin,603,Jumbled Toad ,18,Steel Reserve,4.0
11236,3987,Berkay Turco,828,The Axiomatic Pirate Bar,15,KBS,3
11237,2774,Bony Hesch,997,The Obtainable Trumpet Pub,22,Coors Banquet,4
11238,4478,Maaz Tapia,638,The Wild Onion ,23,60 Minute IPA,4
11239,4057,Howie Hylan,151,Zany Cave ,14,Natural Light,3.5
11240,455,Rice Tisler,477,Hushed Flower Bar,21,Keystone Light,3.5
11241,700,Vincent Ripka,291,The Living Onion ,18,Michelob Ultra,4
11242,126,Lauren Keller,247,The Slim Lyre ,23,Yuengling Lager,3.5
11243,2442,Iman Quinn,468,Psychedelic Pirate Pub,18,Sculpin IPA,3.5
11244,3241,Nicholas Chapman,498,The Brash Kitten Tavern,21,Keystone Light,4.0
11245,835,Daniel-James Schlicht,813,Periodic Fish Pub,17,Busch,3
11246,2510,Shiloh Aikin,80,Well-Groomed Crossbow Bar,19,Sculpin IPA,3.5
11247,772,Rihan Stahl,810,The Wicked Lyre Bar,23,Barrel-Aged Abraxas,3
11248,3892,Ricco Johnsen,755,The Different Badger Bar,15,Dos Equis,4.0
